"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
266822069,"ASST_NON_FL0471L4H072008_086","FL0471L4H072008","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2023-03-27","2023-03-27230860017492",-41824.13
266803800,"ASST_NON_FL0086L4H072013_086","FL0086L4H072013","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2023-03-27","2023-03-27230860017498",-1320.53
266804667,"ASST_NON_FL0091L4H072013_086","FL0091L4H072013","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2023-04-06","2023-04-06230960016015",-9881.89
266829845,"ASST_NON_FL0711L4D052003_086","FL0711L4D052003","THE LORDS PLACE, INC.","FL","2023-04-10","2023-04-10231000010239",-3402
266819475,"ASST_NON_FL0368L4D051910_086","FL0368L4D051910","THE LORDS PLACE, INC.","FL","2023-04-19","2023-04-19231090023192",-1259
266830907,"ASST_NON_FL0734L4H112002_086","FL0734L4H112002","90WORKS, INC.","FL","2023-04-20","2023-04-20231100024038",-2779.05
266822093,"ASST_NON_FL0476L4H102007_086","FL0476L4H102007","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2023-04-20","2023-04-20231100023948",-4037.36
266824252,"ASST_NON_FL0573L4H102005_086","FL0573L4H102005","MENTAL HEALTH RESOURCE CENTER INC","FL","2023-04-20","2023-04-20231100023954",-27096.69
266835251,"ASST_NON_FL0877L4H002100_086","FL0877L4H002100","THE SALVATION ARMY","FL","2023-04-20","2023-04-20231100024222",101577
266834643,"ASST_NON_FL0828T4H001900_086","FL0828T4H001900","CATHOLIC CHARITIES, DIOCESE OF VENICE, INC. ,","FL","2023-05-03","2023-05-03231230026023",-50400
266832535,"ASST_NON_FL0786D4H102001_086","FL0786D4H102001","CHANGING HOMELESSNESS, INC.","FL","2023-05-04","2023-05-04231240018123",-32902.78
266827978,"ASST_NON_FL0671L4H002002_086","FL0671L4H002002","THE SALVATION ARMY","FL","2023-05-04","2023-05-04231240018135",-8676.09
266807610,"ASST_NON_FL0139L4H112013_086","FL0139L4H112013","OPENING DOORS NORTHWEST FLORIDA (NWFL) INC.","FL","2023-05-04","2023-05-04231240018129",-10937.8
266835476,"ASST_NON_FL0916L4H202100_086","FL0916L4H202100","LAKE COUNTY","FL","2023-05-12","2023-05-12231320027980",127023
266834693,"ASST_NON_FL0831L4H001900_086","FL0831L4H001900","ST. VINCENT DE PAUL CARES, INC.","FL","2023-05-17","2023-05-17231370017656",-72707
266834694,"ASST_NON_FL0831L4H002001_086","FL0831L4H002001","ST. VINCENT DE PAUL CARES, INC.","FL","2023-05-17","2023-05-17231370017746",-19879.94
266829865,"ASST_NON_FL0715L4D012204_086","FL0715L4D012204","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028303",395945
266819460,"ASST_NON_FL0366L4D012213_086","FL0366L4D012213","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028392",297703
266824254,"ASST_NON_FL0573L4H102207_086","FL0573L4H102207","CHANGING HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031569",120000
266822963,"ASST_NON_FL0498L4D012209_086","FL0498L4D012209","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028449",331509
266823523,"ASST_NON_FL0535L4D012208_086","FL0535L4D012208","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028457",377097
266813749,"ASST_NON_FL0248L4D012215_086","FL0248L4D012215","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028498",1126798
266822107,"ASST_NON_FL0477L4D012209_086","FL0477L4D012209","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028439",380295
266836837,"ASST_NON_FL0989Y4D052200_086","FL0989Y4D052200","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2023-05-18","2023-05-18231380028632",364992
266823354,"ASST_NON_FL0503L4D052209_086","FL0503L4D052209","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2023-05-18","2023-05-18231380028461",806594
266813710,"ASST_NON_FL0245L4D012213_086","FL0245L4D012213","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028494",319317
266814258,"ASST_NON_FL0254L4D012215_086","FL0254L4D012215","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028516",437914
266820958,"ASST_NON_FL0456L4H102210_086","FL0456L4H102210","CHANGING HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031683",58269
266823512,"ASST_NON_FL0534L4D012208_086","FL0534L4D012208","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028453",306949
266818519,"ASST_NON_FL0347L4D052211_086","FL0347L4D052211","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2023-05-18","2023-05-18231380028370",974412
266829062,"ASST_NON_FL0705L4D012205_086","FL0705L4D012205","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028283",238187
266829858,"ASST_NON_FL0714L4D012204_086","FL0714L4D012204","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028299",765757
266807332,"ASST_NON_FL0121L4H102214_086","FL0121L4H102214","CHANGING HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031336",76471
266814224,"ASST_NON_FL0251L4D012215_086","FL0251L4D012215","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028506",1133878
266807377,"ASST_NON_FL0125L4H102215_086","FL0125L4H102215","CHANGING HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031344",639569
266807574,"ASST_NON_FL0135L4H102215_086","FL0135L4H102215","CHANGING HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031383",254553
266832537,"ASST_NON_FL0786D4H102203_086","FL0786D4H102203","CHANGING HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031437",613238
266815547,"ASST_NON_FL0289L4D052215_086","FL0289L4D052215","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2023-05-18","2023-05-18231380028597",1294322
266807362,"ASST_NON_FL0124L4H102215_086","FL0124L4H102215","CHANGING HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031340",65600
266820126,"ASST_NON_FL0401L4D012212_086","FL0401L4D012212","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028427",274362
266814305,"ASST_NON_FL0258L4D012215_086","FL0258L4D012215","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028545",1193361
266814288,"ASST_NON_FL0257L4D012215_086","FL0257L4D012215","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028541",486705
266823465,"ASST_NON_FL0526L4H102208_086","FL0526L4H102208","CHANGING HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031590",82686
266814322,"ASST_NON_FL0259L4D012215_086","FL0259L4D012215","BROWARD COUNTY HOUSING AUTHORITY","FL","2023-05-18","2023-05-18231380028549",1259371
266819444,"ASST_NON_FL0364L4D012213_086","FL0364L4D012213","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028388",308163
266813766,"ASST_NON_FL0249L4D012215_086","FL0249L4D012215","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028502",226952
266827394,"ASST_NON_FL0668L4D012206_086","FL0668L4D012206","BROWARD, COUNTY OF","FL","2023-05-18","2023-05-18231380028287",448127
266835213,"ASST_NON_FL0844Y4D052202_086","FL0844Y4D052202","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2023-05-18","2023-05-18231380028614",283571
266825579,"ASST_NON_FL0627L4H082206_086","FL0627L4H082206","FAMILY PROMISE OF GAINESVILLE, FLORIDA, INC.","FL","2023-05-18","2023-05-18231380031309",58599
266818968,"ASST_NON_FL0355L4H062213_086","FL0355L4H062213","APALACHEE REGIONAL PLANNING COUNCIL","FL","2023-05-18","2023-05-18231380031268",130292
266830897,"ASST_NON_FL0731L4H102204_086","FL0731L4H102204","HUBBARD HOUSE, INC.","FL","2023-05-18","2023-05-18231380031658",591570
266832600,"ASST_NON_FL0794L4H132203_086","FL0794L4H132203","CARRFOUR SUPPORTIVE HOUSING INC","FL","2023-05-18","2023-05-18231380031478",20000
266835219,"ASST_NON_FL0845Y4D052202_086","FL0845Y4D052202","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2023-05-18","2023-05-18231380028618",298593
266827315,"ASST_NON_FL0664L4D052206_086","FL0664L4D052206","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2023-05-18","2023-05-18231380028592",295573
266808870,"ASST_NON_FL0162L4H192215_086","FL0162L4H192215","COALITION FOR THE HOMELESS OF PASCO COUNTY, INC","FL","2023-05-18","2023-05-18231380031367",140000
266835297,"ASST_NON_FL0896L4H082201_086","FL0896L4H082201","FAMILY PROMISE OF GAINESVILLE, FLORIDA, INC.","FL","2023-05-18","2023-05-18231380031214",70959
266812515,"ASST_NON_FL0223L4D002215_086","FL0223L4D002215","CARRFOUR SUPPORTIVE HOUSING INC","FL","2023-05-18","2023-05-18231380028482",549779
266815530,"ASST_NON_FL0288L4D052215_086","FL0288L4D052215","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2023-05-18","2023-05-18231380028593",252131
266835304,"ASST_NON_FL0899D4H102201_086","FL0899D4H102201","HUBBARD HOUSE, INC.","FL","2023-05-18","2023-05-18231380031222",506305
266826362,"ASST_NON_FL0630L4H082206_086","FL0630L4H082206","UNITED WAY OF NORTH CENTRAL FLORIDA, INC.","FL","2023-05-18","2023-05-18231380031317",32012
266811919,"ASST_NON_FL0211L4D002215_086","FL0211L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028470",695520
266822936,"ASST_NON_FL0492L4D002209_086","FL0492L4D002209","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028445",2411687
266809934,"ASST_NON_FL0181L4D002215_086","FL0181L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028320",444858
266819994,"ASST_NON_FL0389L4D002210_086","FL0389L4D002210","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028375",146748
266809984,"ASST_NON_FL0185L4D002215_086","FL0185L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028328",353374
266823364,"ASST_NON_FL0504L4H102209_086","FL0504L4H102209","ABILITY HOUSING INC","FL","2023-05-18","2023-05-18231380031578",472120
266806520,"ASST_NON_FL0117L4H092215_086","FL0117L4H092215","MARTIN COUNTY","FL","2023-05-18","2023-05-18231380031324",130284
266827130,"ASST_NON_FL0656L4D002206_086","FL0656L4D002206","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028584",684804
266818487,"ASST_NON_FL0343L4D002211_086","FL0343L4D002211","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028362",632031
266809203,"ASST_NON_FL0177L4D002215_086","FL0177L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028312",65212
266820035,"ASST_NON_FL0390L4D002210_086","FL0390L4D002210","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028419",243889
266824791,"ASST_NON_FL0590L4D002207_086","FL0590L4D002207","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028519",609224
266811239,"ASST_NON_FL0206L4D002215_086","FL0206L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028462",518912
266831744,"ASST_NON_FL0748L4D002204_086","FL0748L4D002204","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028400",447853
266834712,"ASST_NON_FL0835L4H092203_086","FL0835L4H092203","MARTIN COUNTY","FL","2023-05-18","2023-05-18231380031629",94752
266831733,"ASST_NON_FL0746L4D002204_086","FL0746L4D002204","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028371",1020418
266822862,"ASST_NON_FL0484L4D002209_086","FL0484L4D002209","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028443",452333
266835479,"ASST_NON_FL0918L4D002201_086","FL0918L4D002201","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028354",655816
266835483,"ASST_NON_FL0919D4D002201_086","FL0919D4D002201","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028265",1666348
266812498,"ASST_NON_FL0222L4D002215_086","FL0222L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028478",174885
266810598,"ASST_NON_FL0195L4D002215_086","FL0195L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028344",3206684
266816726,"ASST_NON_FL0312L4D002214_086","FL0312L4D002214","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028280",2048280
266830919,"ASST_NON_FL0737L4H132204_086","FL0737L4H132204","COMMUNITY OF HOPE INC","FL","2023-05-18","2023-05-18231380031666",52036
266809164,"ASST_NON_FL0174L4D002215_086","FL0174L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028308",292338
266809256,"ASST_NON_FL0178L4D002215_086","FL0178L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028316",219794
266809123,"ASST_NON_FL0170L4D002215_086","FL0170L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028531",698333
266834730,"ASST_NON_FL0839L4D002203_086","FL0839L4D002203","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028418",651942
266809949,"ASST_NON_FL0182L4D002215_086","FL0182L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028324",3484475
266819420,"ASST_NON_FL0362L4D002213_086","FL0362L4D002213","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028384",1083032
266829054,"ASST_NON_FL0703L4D002205_086","FL0703L4D002205","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028277",1183338
266808974,"ASST_NON_FL0169L4D002215_086","FL0169L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028527",552731
266827137,"ASST_NON_FL0657L4D002206_086","FL0657L4D002206","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028588",488995
266806616,"ASST_NON_FL0118L4H092215_086","FL0118L4H092215","MARTIN COUNTY","FL","2023-05-18","2023-05-18231380031328",130848
266820846,"ASST_NON_FL0442L4D002211_086","FL0442L4D002211","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028432",1314844
266810539,"ASST_NON_FL0191L4D002215_086","FL0191L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028332",1275463
266811301,"ASST_NON_FL0209L4D002215_086","FL0209L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028466",198217
266811189,"ASST_NON_FL0202L4D002215_086","FL0202L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028348",1721943
266824916,"ASST_NON_FL0606L4H102207_086","FL0606L4H102207","ABILITY HOUSING INC","FL","2023-05-18","2023-05-18231380031280",1389657
266812639,"ASST_NON_FL0228L4D002215_086","FL0228L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028490",104414
266834627,"ASST_NON_FL0823L4D052203_086","FL0823L4D052203","COUNTY OF PALM BEACH","FL","2023-05-18","2023-05-18231380028410",281530
266820798,"ASST_NON_FL0431L4D002211_086","FL0431L4D002211","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028423",2444964
266812562,"ASST_NON_FL0227L4D002215_086","FL0227L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028486",542580
266810581,"ASST_NON_FL0194L4D002215_086","FL0194L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028340",215037
266818501,"ASST_NON_FL0344L4D002211_086","FL0344L4D002211","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028366",638497
266816739,"ASST_NON_FL0313L4D002214_086","FL0313L4D002214","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028291",265232
266816710,"ASST_NON_FL0311L4D002214_086","FL0311L4D002214","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028271",1230324
266827122,"ASST_NON_FL0655L4D002206_086","FL0655L4D002206","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028580",670995
266812025,"ASST_NON_FL0218L4D002215_086","FL0218L4D002215","MIAMI-DADE COUNTY","FL","2023-05-18","2023-05-18231380028474",955818
266820890,"ASST_NON_FL0448L4H022210_086","FL0448L4H022210","BOLEY CENTERS INC","FL","2023-05-18","2023-05-18231380031675",97837
266820247,"ASST_NON_FL0412L4H072206_086","FL0412L4H072206","COUNTY OF OSCEOLA","FL","2023-05-18","2023-05-18231380031405",297583
266830909,"ASST_NON_FL0734L4H112204_086","FL0734L4H112204","90WORKS, INC.","FL","2023-05-18","2023-05-18231380031662",110181
266798637,"ASST_NON_FL0036L4H022215_086","FL0036L4H022215","BOLEY CENTERS INC","FL","2023-05-18","2023-05-18231380031508",822294
266835268,"ASST_NON_FL0884L4H032201_086","FL0884L4H032201","COMMUNITY ASSISTED & SUPPORTED LIVING INC","FL","2023-05-18","2023-05-18231380031179",184800
266814873,"ASST_NON_FL0260L4D012215_086","FL0260L4D012215","THE SALVATION ARMY","FL","2023-05-18","2023-05-18231380028553",522956
266798718,"ASST_NON_FL0038L4H022215_086","FL0038L4H022215","BOLEY CENTERS INC","FL","2023-05-18","2023-05-18231380031512",926753
266822883,"ASST_NON_FL0489L4H082208_086","FL0489L4H082208","PEACEFUL PATHS, INC.","FL","2023-05-18","2023-05-18231380031671",117307
266818947,"ASST_NON_FL0353L4H022213_086","FL0353L4H022213","BOLEY CENTERS INC","FL","2023-05-18","2023-05-18231380031471",82068
266827989,"ASST_NON_FL0673L4H002204_086","FL0673L4H002204","COMMUNITY ASSISTED & SUPPORTED LIVING INC","FL","2023-05-18","2023-05-18231380031235",123318
266799901,"ASST_NON_FL0041L4H022215_086","FL0041L4H022215","BOLEY CENTERS INC","FL","2023-05-18","2023-05-18231380031516",353604
266832525,"ASST_NON_FL0782D4H082203_086","FL0782D4H082203","LEE CONLEE HOUSE, INC","FL","2023-05-18","2023-05-18231380031733",58248
266834690,"ASST_NON_FL0830L4H002203_086","FL0830L4H002203","SUNCOAST PARTNERSHIP TO END HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031617",50006
266831821,"ASST_NON_FL0751D4D022204_086","FL0751D4D022204","GULF COAST PARTNERSHIP, INC.","FL","2023-05-18","2023-05-18231380028404",50000
266799949,"ASST_NON_FL0046L4H022215_086","FL0046L4H022215","BROOKWOOD FLORIDA, INC.","FL","2023-05-18","2023-05-18231380031524",79085
266796519,"ASST_NON_FL0006L4H002214_086","FL0006L4H002214","SUNCOAST PARTNERSHIP TO END HOMELESSNESS, INC.","FL","2023-05-18","2023-05-18231380031142",74575
266796879,"ASST_NON_FL0011L4H012215_086","FL0011L4H012215","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2023-05-18","2023-05-18231380031146",148456
266814887,"ASST_NON_FL0261L4D022213_086","FL0261L4D022213","GULF COAST PARTNERSHIP, INC.","FL","2023-05-18","2023-05-18231380028557",70061
266819961,"ASST_NON_FL0384L4H032211_086","FL0384L4H032211","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2023-05-18","2023-05-18231380031265",248668
266824027,"ASST_NON_FL0553L4H032207_086","FL0553L4H032207","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2023-05-18","2023-05-18231380031545",286191
266820785,"ASST_NON_FL0429L4H192207_086","FL0429L4H192207","PASCO COUNTY, FLORIDA, FEDERALLY ASSISTED HOUSING, INC.","FL","2023-05-18","2023-05-18231380031417",141843
266822974,"ASST_NON_FL0499L4H012209_086","FL0499L4H012209","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2023-05-18","2023-05-18231380031599",2150727
266800020,"ASST_NON_FL0048L4H032213_086","FL0048L4H032213","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2023-05-18","2023-05-18231380031528",128011
266833442,"ASST_NON_FL0805L4H192203_086","FL0805L4H192203","PASCO COUNTY, FLORIDA, FEDERALLY ASSISTED HOUSING, INC.","FL","2023-05-18","2023-05-18231380031490",15296
266824804,"ASST_NON_FL0593L4D042207_086","FL0593L4D042207","CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI, INC","FL","2023-05-18","2023-05-18231380028536",97455
266828598,"ASST_NON_FL0696L4H142205_086","FL0696L4H142205","SHEPHERD'S LIGHTHOUSE, INC","FL","2023-05-18","2023-05-18231380031251",61720
266823376,"ASST_NON_FL0505L4H012209_086","FL0505L4H012209","CATHOLIC CHARITIES DIOCESE OF SAINT PETERSBURG INC","FL","2023-05-18","2023-05-18231380031582",1208277
266815513,"ASST_NON_FL0287L4D052215_086","FL0287L4D052215","THE LORDS PLACE, INC.","FL","2023-05-18","2023-05-18231380028564",340014
266824811,"ASST_NON_FL0594L4D052205_086","FL0594L4D052205","THE LORDS PLACE, INC.","FL","2023-05-18","2023-05-18231380028540",308066
266829847,"ASST_NON_FL0711L4D052205_086","FL0711L4D052205","THE LORDS PLACE, INC.","FL","2023-05-18","2023-05-18231380028295",363414
266819478,"ASST_NON_FL0368L4D052213_086","FL0368L4D052213","THE LORDS PLACE, INC.","FL","2023-05-18","2023-05-18231380028396",331992
266822085,"ASST_NON_FL0475L4H142209_086","FL0475L4H142209","SHEPHERD'S LIGHTHOUSE, INC","FL","2023-05-18","2023-05-18231380031691",59708
266834717,"ASST_NON_FL0836L4H142203_086","FL0836L4H142203","SHEPHERD'S LIGHTHOUSE, INC","FL","2023-05-18","2023-05-18231380031633",159883
266815382,"ASST_NON_FL0273L4D042215_086","FL0273L4D042215","CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI, INC","FL","2023-05-18","2023-05-18231380028573",241629
266820274,"ASST_NON_FL0419L4H092207_086","FL0419L4H092207","TREASURE COAST HOMELESS SERVICES COUNCIL, INC.","FL","2023-05-18","2023-05-18231380031413",113424
266832530,"ASST_NON_FL0784L4H082203_086","FL0784L4H082203","ALACHUA COUNTY COALITION FOR THE HOMELESS & HUNGRY INC","FL","2023-05-18","2023-05-18231380031429",138165
266806504,"ASST_NON_FL0116L4H092215_086","FL0116L4H092215","TREASURE COAST HOMELESS SERVICES COUNCIL, INC.","FL","2023-05-18","2023-05-18231380031462",35400
266820939,"ASST_NON_FL0454L4H102210_086","FL0454L4H102210","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2023-05-18","2023-05-18231380031679",77754
266820265,"ASST_NON_FL0418L4H092210_086","FL0418L4H092210","TREASURE COAST HOMELESS SERVICES COUNCIL, INC.","FL","2023-05-18","2023-05-18231380031409",27840
266835301,"ASST_NON_FL0897L4H082201_086","FL0897L4H082201","ALACHUA COUNTY COALITION FOR THE HOMELESS & HUNGRY INC","FL","2023-05-18","2023-05-18231380031218",50223
266822095,"ASST_NON_FL0476L4H102209_086","FL0476L4H102209","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2023-05-18","2023-05-18231380031695",846821
266807411,"ASST_NON_FL0127L4H102215_086","FL0127L4H102215","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2023-05-18","2023-05-18231380031352",218665
266805602,"ASST_NON_FL0106L4H072215_086","FL0106L4H072215","ORANGE COUNTY, FLORIDA","FL","2023-05-18","2023-05-18231380031450",978513
266825621,"ASST_NON_FL0629L4H082206_086","FL0629L4H082206","ALACHUA COUNTY COALITION FOR THE HOMELESS & HUNGRY INC","FL","2023-05-18","2023-05-18231380031313",219816
266828075,"ASST_NON_FL0688L4H092205_086","FL0688L4H092205","TREASURE COAST HOMELESS SERVICES COUNCIL, INC.","FL","2023-05-18","2023-05-18231380031243",24821
266820062,"ASST_NON_FL0397L4H092212_086","FL0397L4H092212","TREASURE COAST HOMELESS SERVICES COUNCIL, INC.","FL","2023-05-18","2023-05-18231380031425",189504
266816694,"ASST_NON_FL0310L4H092214_086","FL0310L4H092214","TREASURE COAST HOMELESS SERVICES COUNCIL, INC.","FL","2023-05-18","2023-05-18231380031209",191400
266807394,"ASST_NON_FL0126L4H102215_086","FL0126L4H102215","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2023-05-18","2023-05-18231380031348",314566
