"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
260081584,"ASST_NON_CA1426L9T241500_086","CA1426L9T241500","SUTTER YUBA HOMELESS CONSORTIUM","CA","2017-01-04",NA,2490
260083207,"ASST_NON_CA1478L9T131500_086","CA1478L9T131500","COMMUNITY SERVICES AND EMPLOYMENT TRAINING, INCORPORATED","CA","2017-01-04",NA,131532
260083008,"ASST_NON_CA1465L9T021500_086","CA1465L9T021500","CITY OF OAKLAND","CA","2017-01-04",NA,1072206
260083399,"ASST_NON_CA1493L9D001500_086","CA1493L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,1110062
260083369,"ASST_NON_CA1489L9D001500_086","CA1489L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,240742
260083360,"ASST_NON_CA1487L9D001500_086","CA1487L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,2069419
260083401,"ASST_NON_CA1494L9D001500_086","CA1494L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,651883
260083403,"ASST_NON_CA1495L9D001500_086","CA1495L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,322453
260084047,"ASST_NON_CA1507L9D001500_086","CA1507L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,604936
260083468,"ASST_NON_CA1498L9D001500_086","CA1498L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,1253708
260083367,"ASST_NON_CA1488L9D001500_086","CA1488L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,115487
260083407,"ASST_NON_CA1497L9D001500_086","CA1497L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,962445
260083405,"ASST_NON_CA1496L9D001500_086","CA1496L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,977097
260084648,"ASST_NON_CA1524L9D001500_086","CA1524L9D001500","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2017-01-04",NA,576321
260081442,"ASST_NON_CA1401L9T121500_086","CA1401L9T121500","SAN MATEO, COUNTY OF","CA","2017-01-04",NA,80110
260081452,"ASST_NON_CA1402L9T121500_086","CA1402L9T121500","SAN MATEO, COUNTY OF","CA","2017-01-04",NA,224558
260084647,"ASST_NON_CA1522L9D131500_086","CA1522L9D131500","CATHOLIC CHARITIES, DIOCESE OF SAN DIEGO","CA","2017-01-04",NA,10608
260081453,"ASST_NON_CA1403L9T131500_086","CA1403L9T131500","TURNING POINT OF CENTRAL CALIFORNIA INC","CA","2017-01-04",NA,153132
260083204,"ASST_NON_CA1477L9T121500_086","CA1477L9T121500","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2017-01-04",NA,1204240
260054984,"ASST_NON_CA0702L9D011508_086","CA0702L9D011508","REGIONAL TASK FORCE ON THE HOMELESS, INC","CA","2017-01-09",NA,316931
260081186,"ASST_NON_CA1388L9T011500_086","CA1388L9T011500","CITY & COUNTY OF SAN FRANCISCO","CA","2017-01-10",NA,807330
260081466,"ASST_NON_CA1405L9T131500_086","CA1405L9T131500","COMMUNITY SERVICES AND EMPLOYMENT TRAINING, INCORPORATED","CA","2017-01-10",NA,79200
260081145,"ASST_NON_CA1381L9T001500_086","CA1381L9T001500","COUNTY OF SANTA CLARA","CA","2017-01-10",NA,342325
260081162,"ASST_NON_CA1385L9T001500_086","CA1385L9T001500","COUNTY OF SANTA CLARA","CA","2017-01-10",NA,1725340
260080604,"ASST_NON_CA1364L9D081400_086","CA1364L9D081400","RIVERSIDE, COUNTY OF","CA","2017-01-13",NA,-171148.69
260084029,"ASST_NON_CA1504L9D001500_086","CA1504L9D001500","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2017-01-13",NA,404989
260080634,"ASST_NON_CA1368L9D081400_086","CA1368L9D081400","RIVERSIDE, COUNTY OF","CA","2017-01-13",NA,-36160.14
260084039,"ASST_NON_CA1505L9D001500_086","CA1505L9D001500","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2017-01-13",NA,259194
260084009,"ASST_NON_CA1501L9D001500_086","CA1501L9D001500","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2017-01-13",NA,129597
260084019,"ASST_NON_CA1503L9D001500_086","CA1503L9D001500","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2017-01-13",NA,364748
260084012,"ASST_NON_CA1502L9D001500_086","CA1502L9D001500","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2017-01-13",NA,1214971
260052671,"ASST_NON_CA0670L9D081407_086","CA0670L9D081407","RIVERSIDE, COUNTY OF","CA","2017-01-13",NA,-1153.69
260047173,"ASST_NON_CA0598L9D031407_086","CA0598L9D031407","COUNTY OF SANTA BARBARA","CA","2017-01-13",NA,-37241.33
260067723,"ASST_NON_CA1006L9D031403_086","CA1006L9D031403","COUNTY OF SANTA BARBARA","CA","2017-01-13",NA,-28677.21
260083350,"ASST_NON_CA1486L9T261500_086","CA1486L9T261500","COUNTY OF MARIPOSA","CA","2017-01-13",NA,62240
260068828,"ASST_NON_CA1045L9D001404_086","CA1045L9D001404","CITY OF SANTA MONICA","CA","2017-01-13",NA,-53298
260040285,"ASST_NON_CA0415L9D001407_086","CA0415L9D001407","CITY OF SANTA MONICA","CA","2017-01-13",NA,-247112
260081583,"ASST_NON_CA1425L9T221500_086","CA1425L9T221500","DEPARTMENT OF HEALTH & HUMAN S","CA","2017-01-13",NA,21726
260077233,"ASST_NON_CA1257L9D011300_086","CA1257L9D011300","SAN DIEGO HOUSING COMMISSION","CA","2017-01-13",NA,-64273
260081505,"ASST_NON_CA1416L9T171500_086","CA1416L9T171500","COUNTY OF NAPA","CA","2017-01-24",NA,28564
260083321,"ASST_NON_CA1482L9T171500_086","CA1482L9T171500","COUNTY OF NAPA","CA","2017-01-24",NA,19054
260081494,"ASST_NON_CA1414L9T171500_086","CA1414L9T171500","COUNTY OF NAPA","CA","2017-01-24",NA,18064
260081495,"ASST_NON_CA1415L9T171500_086","CA1415L9T171500","COUNTY OF NAPA","CA","2017-01-24",NA,90990
260063549,"ASST_NON_CA0873L9D071501_086","CA0873L9D071501","CITY OF PASADENA","CA","2017-01-31",NA,29549
260083192,"ASST_NON_CA1474L9T071500_086","CA1474L9T071500","RITTER CENTER","CA","2017-01-31",NA,92444
260060906,"ASST_NON_CA0811L9D041507_086","CA0811L9D041507","HOUSING AUTHORITY OF THE COUNTY OF KERN","CA","2017-01-31",NA,407050
260081478,"ASST_NON_CA1410L9T141500_086","CA1410L9T141500","MARJAREE MASON CENTER, INC","CA","2017-02-07",NA,189518
260081488,"ASST_NON_CA1411L9T141500_086","CA1411L9T141500","MARJAREE MASON CENTER, INC","CA","2017-02-07",NA,32270
260083301,"ASST_NON_CA1480L9T141500_086","CA1480L9T141500","MARJAREE MASON CENTER, INC","CA","2017-02-07",NA,263157
260043372,"ASST_NON_CA0496L9D001609_086","CA0496L9D001609","THE SALVATION ARMY","CA","2017-02-09",NA,175369
260033603,"ASST_NON_CA0279L9T141608_086","CA0279L9T141608","POVERELLO HOUSE","CA","2017-02-09",NA,360915
260079070,"ASST_NON_CA1292L9T001602_086","CA1292L9T001602","YWCA GOLDEN GATE SILICON VALLEY","CA","2017-02-09",NA,499904
260064242,"ASST_NON_CA0891L9T041607_086","CA0891L9T041607","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2017-02-09",NA,107692
260077840,"ASST_NON_CA1264L9T131601_086","CA1264L9T131601","KINGS COMMUNITY ACTION ORGANIZATION, INCORPORATED","CA","2017-02-09",NA,76729
260067697,"ASST_NON_CA1002L9D021604_086","CA1002L9D021604","AMERICAN FAMILY HOUSING","CA","2017-02-09",NA,489242
260079244,"ASST_NON_CA1318L9T131602_086","CA1318L9T131602","KINGS COMMUNITY ACTION ORGANIZATION, INCORPORATED","CA","2017-02-09",NA,126807
260025271,"ASST_NON_CA0169L9T041608_086","CA0169L9T041608","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2017-02-09",NA,192088
271844572,"ASST_NON_WA0022L0T001609_086","WA0022L0T001609","THE SALVATION ARMY","CA","2017-02-09",NA,77838
260083163,"ASST_NON_CA1471L9T041601_086","CA1471L9T041601","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2017-02-09",NA,247793
260045669,"ASST_NON_CA0562L9D021607_086","CA0562L9D021607","AMERICAN FAMILY HOUSING","CA","2017-02-09",NA,327934
