"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
260118306,"ASST_NON_CA2248L9T072300_086","CA2248L9T072300","COUNTY OF MARIN","CA","2025-01-16","2025-01-16250160040062",254830
260118313,"ASST_NON_CA2253L9T102300_086","CA2253L9T102300","COUNTY OF STANISLAUS","CA","2025-01-16","2025-01-16250160040066",220631
260118303,"ASST_NON_CA2246L9T062300_086","CA2246L9T062300","COALITION OF HOMELESS SERVICES PROVIDERS","CA","2025-01-22","2025-01-22250220039564",270977
260118273,"ASST_NON_CA2228L9T002300_086","CA2228L9T002300","COUNTY OF SANTA CLARA","CA","2025-01-27","2025-01-27250270034050",1500000
260118271,"ASST_NON_CA2227L9T002300_086","CA2227L9T002300","COUNTY OF SANTA CLARA","CA","2025-01-27","2025-01-27250270034046",1443876
260118274,"ASST_NON_CA2229D9T002300_086","CA2229D9T002300","COMMUNITY SOLUTIONS FOR CHILDREN, FAMILIES AND INDIVIDUALS","CA","2025-01-27","2025-01-27250270034042",203609
260118323,"ASST_NON_CA2260L9T142300_086","CA2260L9T142300","HOUSING AUTHORITY OF THE CITY OF FRESNO","CA","2025-01-31","2025-01-31250310130500",567902
260117526,"ASST_NON_CA2046D9D072302_086","CA2046D9D072302","CITY OF PASADENA","CA","2025-02-04","2025-02-04250350628545",228186
260118326,"ASST_NON_CA2263L9T172300_086","CA2263L9T172300","COUNTY OF NAPA","CA","2025-02-04","2025-02-04250350576314",50000
260081503,"ASST_NON_CA1415L9T172308_086","CA1415L9T172308","COUNTY OF NAPA","CA","2025-02-04","2025-02-04250350576310",71816
260117270,"ASST_NON_CA1989D9T062302_086","CA1989D9T062302","THE YWCA OF MONTEREY COUNTY","CA","2025-02-05","2025-02-05250360046954",335668
260118347,"ASST_NON_CA2281D9D002300_086","CA2281D9D002300","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2025-02-25","2025-02-25250560040958",1407175
260118275,"ASST_NON_CA2229D9T002401_086","CA2229D9T002401","YWCA GOLDEN GATE SILICON VALLEY","CA","2025-03-11","2025-03-11250700092304",231372
260081011,"ASST_NON_CA1370L9D092410_086","CA1370L9D092410","INLAND VALLEY COUNCIL OF CHURCHES","CA","2025-03-11","2025-03-11250700097372",247843
260118124,"ASST_NON_CA2119D9T032402_086","CA2119D9T032402","SHELTER, INC.","CA","2025-03-11","2025-03-11250700092416",860368
260025314,"ASST_NON_CA0170L9T042417_086","CA0170L9T042417","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2025-03-11","2025-03-11250700092960",721918
260068363,"ASST_NON_CA1034L9T062414_086","CA1034L9T062414","COMMUNITY HUMAN SERVICES","CA","2025-03-11","2025-03-11250700092616",133898
260116910,"ASST_NON_CA1809L9D112405_086","CA1809L9D112405","THE SALVATION ARMY","CA","2025-03-11","2025-03-11250700096880",180364
260118209,"ASST_NON_CA2169D9D012402_086","CA2169D9D012402","SAN DIEGO YOUTH SERVICES","CA","2025-03-11","2025-03-11250700097288",718125
260065260,"ASST_NON_CA0938L9D092415_086","CA0938L9D092415","LUTHERAN SOCIAL SERVICES OF SOUTHERN CALIFORNIA","CA","2025-03-11","2025-03-11250700097582",105613
260070664,"ASST_NON_CA1071L9T052412_086","CA1071L9T052412","COUNTY OF CONTRA COSTA","CA","2025-03-11","2025-03-11250700092588",501449
260117972,"ASST_NON_CA2087Y9T062402_086","CA2087Y9T062402","HOLLISTER YOUTH ALLIANCE","CA","2025-03-11","2025-03-11250700092988",292500
260066843,"ASST_NON_CA0965L9T102411_086","CA0965L9T102411","STANISLAUS COUNTY AFFORDABLE HOUSING CORP","CA","2025-03-11","2025-03-11250700092704",113179
260043669,"ASST_NON_CA0520L9D002417_086","CA0520L9D002417","UNITED STATES VETERANS INITIATIVE","CA","2025-03-11","2025-03-11250700097222",315987
260092989,"ASST_NON_CA1618L9D112408_086","CA1618L9D112408","COUNTY OF VENTURA","CA","2025-03-11","2025-03-11250700097132",538584
260068380,"ASST_NON_CA1037L9T102414_086","CA1037L9T102414","STANISLAUS COUNTY AFFORDABLE HOUSING CORP","CA","2025-03-11","2025-03-11250700092620",151607
260079780,"ASST_NON_CA1328L9T182410_086","CA1328L9T182410","CHANGE AND NEW BEGINNINGS","CA","2025-03-11","2025-03-11250700092442",257387
260095181,"ASST_NON_CA1692L9D012407_086","CA1692L9D012407","VIETNAM VETERANS OF SAN DIEGO","CA","2025-03-11","2025-03-11250700097076",235658
260021797,"ASST_NON_CA0091L9T022417_086","CA0091L9T022417","BONITA HOUSE, INC.","CA","2025-03-11","2025-03-11250700092872",47058
260118296,"ASST_NON_CA2241L9T032401_086","CA2241L9T032401","SHELTER, INC.","CA","2025-03-11","2025-03-11250700092328",4620699
260117297,"ASST_NON_CA2002L9T142403_086","CA2002L9T142403","POVERELLO HOUSE","CA","2025-03-11","2025-03-11250700092045",658500
260118329,"ASST_NON_CA2265D9T182401_086","CA2265D9T182401","SHELTER, INC.","CA","2025-03-11","2025-03-11250700092360",141843
260118132,"ASST_NON_CA2123D9T052402_086","CA2123D9T052402","SHELTER, INC.","CA","2025-03-11","2025-03-11250700092368",600839
