"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
266813717,"ASST_NON_FL0246L4D011205_086","FL0246L4D011205","BROWARD, COUNTY OF","FL","2013-05-01",NA,293719
266819465,"ASST_NON_FL0367L4D051203_086","FL0367L4D051203","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2013-05-01",NA,140650
266814248,"ASST_NON_FL0254L4D011205_086","FL0254L4D011205","BROWARD, COUNTY OF","FL","2013-05-01",NA,368896
266814231,"ASST_NON_FL0252L4D011205_086","FL0252L4D011205","BROWARD, COUNTY OF","FL","2013-05-01",NA,395951
266820805,"ASST_NON_FL0433L4D041201_086","FL0433L4D041201","FLORIDA KEYS OUTREACH COALITION, INC.","FL","2013-05-01",NA,29392
266813700,"ASST_NON_FL0245L4D011203_086","FL0245L4D011203","BROWARD, COUNTY OF","FL","2013-05-01",NA,254615
266814214,"ASST_NON_FL0251L4D011205_086","FL0251L4D011205","BROWARD, COUNTY OF","FL","2013-05-01",NA,925438
266813739,"ASST_NON_FL0248L4D011205_086","FL0248L4D011205","BROWARD, COUNTY OF","FL","2013-05-01",NA,977561
266814242,"ASST_NON_FL0253L4D011205_086","FL0253L4D011205","BROWARD, COUNTY OF","FL","2013-05-01",NA,966606
266813756,"ASST_NON_FL0249L4D011205_086","FL0249L4D011205","BROWARD, COUNTY OF","FL","2013-05-01",NA,289452
266807352,"ASST_NON_FL0124L4H101205_086","FL0124L4H101205","CHANGING HOMELESSNESS, INC.","FL","2013-05-01",NA,65600
266814312,"ASST_NON_FL0259L4D011205_086","FL0259L4D011205","BROWARD COUNTY HOUSING AUTHORITY","FL","2013-05-01",NA,1123789
266814295,"ASST_NON_FL0258L4D011205_086","FL0258L4D011205","BROWARD, COUNTY OF","FL","2013-05-01",NA,1005317
266815389,"ASST_NON_FL0274L4D041205_086","FL0274L4D041205","FLORIDA KEYS OUTREACH COALITION, INC.","FL","2013-05-01",NA,175879
266814278,"ASST_NON_FL0257L4D011205_086","FL0257L4D011205","BROWARD, COUNTY OF","FL","2013-05-01",NA,410945
266820116,"ASST_NON_FL0401L4D011202_086","FL0401L4D011202","BROWARD, COUNTY OF","FL","2013-05-01",NA,275130
266801618,"ASST_NON_FL0057L4H031205_086","FL0057L4H031205","TRI-COUNTY HUMAN SERVICES, INC.","FL","2013-05-01",NA,77605
266803006,"ASST_NON_FL0070L4H041205_086","FL0070L4H041205","FAMILY RENEW COMMUNITY INC","FL","2013-05-01",NA,51829
266818510,"ASST_NON_FL0347L4D051201_086","FL0347L4D051201","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2013-05-01",NA,211777
266815537,"ASST_NON_FL0289L4D051205_086","FL0289L4D051205","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2013-05-01",NA,1037448
266819450,"ASST_NON_FL0366L4D011203_086","FL0366L4D011203","BROWARD, COUNTY OF","FL","2013-05-01",NA,250905
266819434,"ASST_NON_FL0364L4D011203_086","FL0364L4D011203","BROWARD, COUNTY OF","FL","2013-05-01",NA,254260
266807322,"ASST_NON_FL0121L4H101204_086","FL0121L4H101204","CHANGING HOMELESSNESS, INC.","FL","2013-05-01",NA,76471
266801548,"ASST_NON_FL0050L4H031203_086","FL0050L4H031203","TRI-COUNTY HUMAN SERVICES, INC.","FL","2013-05-01",NA,99672
266807367,"ASST_NON_FL0125L4H101205_086","FL0125L4H101205","CHANGING HOMELESSNESS, INC.","FL","2013-05-01",NA,510449
266803011,"ASST_NON_FL0071L4H041205_086","FL0071L4H041205","FAMILY RENEW COMMUNITY INC","FL","2013-05-01",NA,18649
266820045,"ASST_NON_FL0393L4D051201_086","FL0393L4D051201","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2013-05-01",NA,208070
266815520,"ASST_NON_FL0288L4D051205_086","FL0288L4D051205","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2013-05-01",NA,215851
266807344,"ASST_NON_FL0123L4H101205_086","FL0123L4H101205","COMMUNITY CONNECTIONS OF JACKSONVILLE, INC","FL","2013-05-01",NA,233311
266807586,"ASST_NON_FL0137L4H101205_086","FL0137L4H101205","CLARA WHITE MISSION, INC.","FL","2013-05-01",NA,134553
266808860,"ASST_NON_FL0162L4H191205_086","FL0162L4H191205","COALITION FOR THE HOMELESS OF PASCO COUNTY, INC","FL","2013-05-01",NA,33806
266807547,"ASST_NON_FL0132L4H101205_086","FL0132L4H101205","COMMUNITY CONNECTIONS OF JACKSONVILLE, INC","FL","2013-05-01",NA,165477
266807541,"ASST_NON_FL0131L4H101205_086","FL0131L4H101205","COMMUNITY CONNECTIONS OF JACKSONVILLE, INC","FL","2013-05-01",NA,542956
266812505,"ASST_NON_FL0223L4D001205_086","FL0223L4D001205","CARRFOUR SUPPORTIVE HOUSING INC","FL","2013-05-01",NA,417279
266815398,"ASST_NON_FL0275L4D051204_086","FL0275L4D051204","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2013-05-01",NA,217295
266819532,"ASST_NON_FL0379L4H081201_086","FL0379L4H081201","ANOTHER WAY INC","FL","2013-05-01",NA,35833
266819933,"ASST_NON_FL0381L4H101201_086","FL0381L4H101201","COMMUNITY CONNECTIONS OF JACKSONVILLE, INC","FL","2013-05-01",NA,136424
266802871,"ASST_NON_FL0066L4H041205_086","FL0066L4H041205","DOMESTIC ABUSE COUNCIL OF VOLUSIA COUNTY, INC","FL","2013-05-01",NA,65376
266806453,"ASST_NON_FL0112L4H081205_086","FL0112L4H081205","GAINESVILLE, CITY OF","FL","2013-05-01",NA,105013
266806438,"ASST_NON_FL0110L4H081205_086","FL0110L4H081205","GAINESVILLE, CITY OF","FL","2013-05-01",NA,96496
266807552,"ASST_NON_FL0133L4H101205_086","FL0133L4H101205","GOODWILL INDUSTRIES OF NORTH FLORIDA, INC.","FL","2013-05-01",NA,200280
266800027,"ASST_NON_FL0049L4H031204_086","FL0049L4H031204","WILSON HOUSE INC, THE","FL","2013-05-01",NA,98372
266815966,"ASST_NON_FL0294L4D061204_086","FL0294L4D061204","CATHOLIC CHARITIES, DIOCESE OF VENICE, INC. ,","FL","2013-05-01",NA,99662
266796499,"ASST_NON_FL0004L4H001205_086","FL0004L4H001205","CATHOLIC CHARITIES, DIOCESE OF VENICE, INC. ,","FL","2013-05-01",NA,122425
266802876,"ASST_NON_FL0067L4H041205_086","FL0067L4H041205","DOMESTIC ABUSE COUNCIL OF VOLUSIA COUNTY, INC","FL","2013-05-01",NA,122765
266796482,"ASST_NON_FL0002L4H001205_086","FL0002L4H001205","CATHOLIC CHARITIES, DIOCESE OF VENICE, INC. ,","FL","2013-05-01",NA,81503
266802864,"ASST_NON_FL0065L4H041205_086","FL0065L4H041205","DOMESTIC ABUSE COUNCIL OF VOLUSIA COUNTY, INC","FL","2013-05-01",NA,58250
266815428,"ASST_NON_FL0278L4D051204_086","FL0278L4D051204","HOUSING PARTNERSHIP, INC","FL","2013-05-01",NA,65668
266811206,"ASST_NON_FL0204L4D001205_086","FL0204L4D001205","MIAMI-DADE COUNTY","FL","2013-05-01","2013-05-01110800015762",267168
266813253,"ASST_NON_FL0239L4D001205_086","FL0239L4D001205","MIAMI-DADE COUNTY","FL","2013-05-01",NA,282267
266808924,"ASST_NON_FL0165L4D001205_086","FL0165L4D001205","MIAMI-DADE COUNTY","FL","2013-05-01",NA,489246
266813195,"ASST_NON_FL0232L4D001205_086","FL0232L4D001205","MIAMI-DADE COUNTY","FL","2013-05-01",NA,85600
266809147,"ASST_NON_FL0173L4D001205_086","FL0173L4D001205","MIAMI-DADE COUNTY","FL","2013-05-01",NA,115826
266802837,"ASST_NON_FL0063L4H041205_086","FL0063L4H041205","WINDWARD BEHAVIORAL CARE, INC.","FL","2013-05-01",NA,23571
266813657,"ASST_NON_FL0240L4D001205_086","FL0240L4D001205","MIAMI-DADE COUNTY","FL","2013-05-01","2013-05-01110800015890",319085
266818952,"ASST_NON_FL0354L4H041203_086","FL0354L4H041203","WINDWARD BEHAVIORAL CARE, INC.","FL","2013-05-01",NA,46542
266812015,"ASST_NON_FL0218L4D001205_086","FL0218L4D001205","MIAMI-DADE COUNTY","FL","2013-05-01",NA,751142
